"","x","y","pval","Intersect","ADset_Size","not_ADset","pathway_Size","ratio_in","ratio_out","ratio_ratios","adj_pval_listWise"
"951","open_targets","Pathway.KEGG_Rheumatoid arthritis",0.0643935544109627,7,306,7707,93,0.0813953488372093,0.0387958998313222,2.09803997822198,0.255218355897108
"952","ADCL","Pathway.KEGG_Allograft rejection",2.56944403730235e-08,6,40,7973,38,0.1875,0.00426439232409382,43.96875,2.78356437374421e-06
"953","ADGeneList","Pathway.KEGG_Allograft rejection",6.56154159472449e-06,11,466,7547,38,0.407407407407407,0.0602888564992712,6.75759055759056,3.80803753265261e-05
"954","open_targets","Pathway.KEGG_Allograft rejection",0.0556083981570526,4,306,7707,38,0.117647058823529,0.0391851563513689,3.00233735878457,0.240728375499417
"955","ADCL","Pathway.KEGG_Graft-versus-host disease",4.13933883376096e-08,6,40,7973,41,0.171428571428571,0.00426439232409382,40.2,3.36321280243078e-06
"956","ADGeneList","Pathway.KEGG_Graft-versus-host disease",8.78754037995071e-05,10,466,7547,41,0.32258064516129,0.0604213594805883,5.33885116015846,0.000391226112806025
"957","open_targets","Pathway.KEGG_Graft-versus-host disease",0.069902202895233,4,306,7707,41,0.108108108108108,0.0391851563513689,2.7589045999642,0.273713445071696
"958","ADCL","Pathway.KEGG_Primary immunodeficiency",1,0,40,7973,38,0,0.00501693214599273,0,1
"959","ADGeneList","Pathway.KEGG_Primary immunodeficiency",0.38167799416688,3,466,7547,38,0.0857142857142857,0.0613488803498079,1.39716136994755,0.546455277992229
"960","open_targets","Pathway.KEGG_Primary immunodeficiency",0.773060240741065,1,306,7707,38,0.027027027027027,0.0395744128714156,0.682941958351794,1
"961","ADCL","Pathway.KEGG_Hypertrophic cardiomyopathy (HCM)",0.364231921637667,1,40,7973,90,0.0112359550561798,0.00489150884234291,2.29703255545952,1
"962","ADGeneList","Pathway.KEGG_Hypertrophic cardiomyopathy (HCM)",0.000189177445830181,15,466,7547,90,0.2,0.0597588445740029,3.34678492239468,0.000765332510443468
"963","open_targets","Pathway.KEGG_Hypertrophic cardiomyopathy (HCM)",0.259955163323251,5,306,7707,90,0.0588235294117647,0.03905540417802,1.50615595075239,0.611416333928282
"964","ADCL","Pathway.KEGG_Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.321032294114157,1,40,7973,77,0.0131578947368421,0.00489150884234291,2.68994601889339,1
"965","ADGeneList","Pathway.KEGG_Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.290058689983212,6,466,7547,77,0.0845070422535211,0.0609513714058566,1.38646662584201,0.43609774045534
"966","open_targets","Pathway.KEGG_Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.0731849524352879,6,306,7707,77,0.0845070422535211,0.0389256520046711,2.17098591549296,0.283156065969864
"967","ADCL","Pathway.KEGG_Dilated cardiomyopathy (DCM)",1,0,40,7973,96,0,0.00501693214599273,0,1
"968","ADGeneList","Pathway.KEGG_Dilated cardiomyopathy (DCM)",0.0515735358002252,10,466,7547,96,0.116279069767442,0.0604213594805883,1.92446960424317,0.101584237182262
"969","open_targets","Pathway.KEGG_Dilated cardiomyopathy (DCM)",0.304500799175781,5,306,7707,96,0.0549450549450549,0.03905540417802,1.4068489649885,0.668667295487357
"970","ADCL","Pathway.KEGG_Viral myocarditis",4.29993437481583e-07,6,40,7973,60,0.111111111111111,0.00426439232409382,26.0555555555556,1.39747867181515e-05
"971","ADGeneList","Pathway.KEGG_Viral myocarditis",0.00735239645911494,9,466,7547,60,0.176470588235294,0.0605538624619054,2.91427468142618,0.0195863020427242
"972","open_targets","Pathway.KEGG_Viral myocarditis",0.0262273654271364,6,306,7707,60,0.111111111111111,0.0389256520046711,2.85444444444444,0.142064896063655
"973","ADCL","Pathway.KEGG_Fluid shear stress and atherosclerosis",0.152449352704088,2,40,7973,139,0.0145985401459854,0.00476608553869309,3.0630042258932,1
"974","ADGeneList","Pathway.KEGG_Fluid shear stress and atherosclerosis",1.43554826509492e-15,37,466,7547,139,0.362745098039216,0.0568437789850272,6.38143882261529,9.33106372311697e-14
"975","open_targets","Pathway.KEGG_Fluid shear stress and atherosclerosis",0.161809987755851,8,306,7707,139,0.0610687022900763,0.0386661476579733,1.57938418976382,0.453346948453894
