target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
CAMK4,ENSG00000152495,0.03987324875506145,0.0,0.0,0.0,0.0,0.010672995020245803,0.037205,0.0,calcium/calmodulin dependent protein kinase IV
SLC9A6,ENSG00000198689,0.03987199555102896,0.0,0.0,0.0,0.0,0.021087982204115834,0.0346,0.0,solute carrier family 9 member A6
DTNA,ENSG00000134769,0.03981869489441848,0.0,0.0,0.0,0.0,0.034618694894418475,0.020800000000000003,0.0,dystrobrevin alpha
NECAB3,ENSG00000125967,0.03981701395416588,0.0,0.0,0.0,0.0,0.028068055816663492,0.0328,0.0,N-terminal EF-hand calcium binding protein 3
TDRD15,ENSG00000218819,0.03979441151022911,0.03979441151022911,0.0,0.0,0.0,0.0,0.0,0.0,tudor domain containing 15
LYST,ENSG00000143669,0.039704756228716484,0.0,0.0,0.0,0.0,0.007091024914865929,0.037932,0.0,lysosomal trafficking regulator
MED25,ENSG00000104973,0.039552981897543596,0.0,0.0,0.0,0.0,0.039552981897543596,0.0,0.0,mediator complex subunit 25
OBI1,ENSG00000152193,0.03955231598120662,0.0,0.0,0.0,0.0,0.00940926392482647,0.037200000000000004,0.0,ORC ubiquitin ligase 1
FAM131B,ENSG00000159784,0.0394336555492267,0.0394336555492267,0.0,0.0,0.0,0.0,0.0,0.0,family with sequence similarity 131 member B
XAF1,ENSG00000132530,0.039414376684510005,0.0,0.0,0.0,0.0,0.039414376684510005,0.0,0.0,XIAP associated factor 1
GGH,ENSG00000137563,0.039409895133090914,0.037185393273830414,0.0,0.0,0.0,0.008898007437042004,0.0,0.0,gamma-glutamyl hydrolase
RGS2,ENSG00000116741,0.03938323087917381,0.0,0.0,0.0,0.0,0.007932923516695247,0.037399999999999996,0.0,regulator of G protein signaling 2
FGF14,ENSG00000102466,0.03935593843706801,0.0,0.0,0.0,0.0,0.0137793093038276,0.03591111111111111,0.0,fibroblast growth factor 14
SPOCK1,ENSG00000152377,0.03934276050984776,0.0,0.0,0.0,0.0,0.014971042039390996,0.03560000000000001,0.0,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
CCDC7,ENSG00000216937,0.03931570425629616,0.03931570425629616,0.0,0.0,0.0,0.0,0.0,0.0,coiled-coil domain containing 7
NRXN3,ENSG00000021645,0.0392834488753607,0.0,0.0,0.0,0.0,0.015133795501442799,0.0355,0.0,neurexin 3
F11R,ENSG00000158769,0.039272968842089175,0.020691875368356705,0.0,0.0,0.0,0.0,0.0341,0.0,F11 receptor
NPTXR,ENSG00000221890,0.03925792264962646,0.0,0.0,0.0,0.0,0.010231690598505809,0.0367,0.0,neuronal pentraxin receptor
ANKRD13D,ENSG00000172932,0.039131121962055315,0.0,0.0,0.0,0.0,0.039131121962055315,0.0,0.0,ankyrin repeat domain 13D
PPP1R35,ENSG00000160813,0.03900880620090498,0.03900880620090498,0.0,0.0,0.0,0.0,0.0,0.0,protein phosphatase 1 regulatory subunit 35
ACP2,ENSG00000134575,0.038909956347197294,0.038909956347197294,0.0,0.0,0.0,0.0,0.0,0.0,"acid phosphatase 2, lysosomal"
PLEKHG1,ENSG00000120278,0.03887498006224632,0.03887498006224632,0.0,0.0,0.0,0.0,0.0,0.0,pleckstrin homology and RhoGEF domain containing G1
OR4C3,ENSG00000176547,0.03887074813246727,0.03887074813246727,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 4 subfamily C member 3
FAM209A,ENSG00000124103,0.0388680174946785,0.0388680174946785,0.0,0.0,0.0,0.0,0.0,0.0,family with sequence similarity 209 member A
SNX7,ENSG00000162627,0.038712721318006516,0.038712721318006516,0.0,0.0,0.0,0.0,0.0,0.0,sorting nexin 7
USP6,ENSG00000129204,0.03868564238978757,0.03868564238978757,0.0,0.0,0.0,0.0,0.0,0.0,ubiquitin specific peptidase 6
VPS28,ENSG00000160948,0.03867826630412645,0.0,0.0,0.0,0.0,0.03867826630412645,0.0,0.0,VPS28 subunit of ESCRT-I
NDUFS3,ENSG00000213619,0.03865869805849853,0.03379139711614698,0.0,0.0,0.0,0.019469203769406203,0.0,0.0,NADH:ubiquinone oxidoreductase core subunit S3
PLXNC1,ENSG00000136040,0.03853461125350139,0.03455676510930061,0.0,0.0,0.0,0.0159113845768031,0.0,0.0,plexin C1
CELF2,ENSG00000048740,0.03849956750910699,0.025598270036427985,0.0,0.0,0.0,0.0,0.0321,0.0,CUGBP Elav-like family member 2
LRRC2,ENSG00000163827,0.038443535566329956,0.038443535566329956,0.0,0.0,0.0,0.0,0.0,0.0,leucine rich repeat containing 2
SOS2,ENSG00000100485,0.038428660478173934,0.0,0.0,0.0,0.0,0.016114641912695748,0.0344,0.0,SOS Ras/Rho guanine nucleotide exchange factor 2
NKAIN3,ENSG00000185942,0.03836521506309509,0.03836521506309509,0.0,0.0,0.0,0.0,0.0,0.0,sodium/potassium transporting ATPase interacting 3
UGCG,ENSG00000148154,0.038310408151137954,0.0,0.0,0.0,0.0,0.009063854826774055,0.03604444444444444,0.0,UDP-glucose ceramide glucosyltransferase
DNAJC1,ENSG00000136770,0.03827822643977719,0.0,0.0,0.0,0.0,0.03827822643977719,0.0,0.0,DnaJ heat shock protein family (Hsp40) member C1
NFAT5,ENSG00000102908,0.03826424910038119,0.0,0.0,0.0,0.0,0.03826424910038119,0.0,0.0,nuclear factor of activated T cells 5
RPH3A,ENSG00000089169,0.03824351163517905,0.0,0.0,0.0,0.0,0.030643511635179047,0.0304,0.0,rabphilin 3A
SYMPK,ENSG00000125755,0.03822396630181526,0.013237289153039455,0.0,0.0,0.0,0.034914644013555395,0.0,0.0,symplekin
TOB1,ENSG00000141232,0.038207127214618074,0.022166026756167412,0.0,0.0,0.0,0.03266562052557622,0.0,0.0,"transducer of ERBB2, 1"
CALM3,ENSG00000160014,0.03815917869628625,0.0,0.0,0.0,0.0,0.01983671478514497,0.03320000000000001,0.0,calmodulin 3
C1QBP,ENSG00000108561,0.03814161562372694,0.032036396105670266,0.0,0.0,0.0,0.024420878072226697,0.0,0.0,complement C1q binding protein
USP21,ENSG00000143258,0.03813414089381695,0.03813414089381695,0.0,0.0,0.0,0.0,0.0,0.0,ubiquitin specific peptidase 21
POU3F3,ENSG00000198914,0.038065842320833626,0.0,0.0,0.0,0.0,0.020263369283334495,0.033,0.0,POU class 3 homeobox 3
PPP3CA,ENSG00000138814,0.03805588060465133,0.0,0.0,0.0,0.0,0.003423522418605299,0.037200000000000004,0.0,protein phosphatase 3 catalytic subunit alpha
CCDC6,ENSG00000108091,0.03804770937239388,0.03578832745552063,0.0,0.0,0.0,0.009037527667493,0.0,0.0,coiled-coil domain containing 6
EEF1A2,ENSG00000101210,0.0380401305630522,0.0,0.0,0.0,0.0,0.0380401305630522,0.0,0.0,eukaryotic translation elongation factor 1 alpha 2
SOX2,ENSG00000181449,0.037988275709881496,0.0,0.0,0.0,0.0,0.0326192757098815,0.021476000000000006,0.0,SRY-box transcription factor 2
FIG4,ENSG00000112367,0.037981520075834246,0.0,0.0,0.0,0.0,0.03348152007583424,0.018000000000000002,0.0,FIG4 phosphoinositide 5-phosphatase
LCMT1,ENSG00000205629,0.037957514424249536,0.01143005769699812,0.0,0.0,0.0,0.0,0.035100000000000006,0.0,leucine carboxyl methyltransferase 1
NAV3,ENSG00000067798,0.03794598126204403,0.0,0.0,0.0,0.0,0.016983925048176102,0.0337,0.0,neuron navigator 3
VCAN,ENSG00000038427,0.03785129805376909,0.0,0.0,0.0,0.0,0.03785129805376909,0.0,0.0,versican
ARRB1,ENSG00000137486,0.0378243155999034,0.0,0.0,0.0,0.0,0.0378243155999034,0.0,0.0,arrestin beta 1
NME7,ENSG00000143156,0.037658559075968316,0.0,0.0,0.0,0.0,0.037658559075968316,0.0,0.0,NME/NM23 family member 7
SUPT4H1,ENSG00000213246,0.037612578055510916,0.037612578055510916,0.0,0.0,0.0,0.0,0.0,0.0,"SPT4 homolog, DSIF elongation factor subunit"
ACO1,ENSG00000122729,0.03761116432414887,0.0,0.0,0.0,0.0,0.007866879518817706,0.035644444444444444,0.0,aconitase 1
ADAR,ENSG00000160710,0.037597526755183935,0.02439010702073574,0.0,0.0,0.0,0.0,0.0315,0.0,adenosine deaminase RNA specific
FHL2,ENSG00000115641,0.03758277601238839,0.0,0.0,0.0,0.0,0.005531104049553544,0.0362,0.0,four and a half LIM domains 2
SLC25A27,ENSG00000153291,0.037566700710043664,0.0,0.0,0.0,0.0,0.0028556917290634854,0.03685277777777779,0.0,solute carrier family 25 member 27
CORO1A,ENSG00000102879,0.037544105229080416,0.0,0.0,0.0,0.0,0.031944105229080415,0.022400000000000003,0.0,coronin 1A
PTPRK,ENSG00000152894,0.03752415920537368,0.0,0.0,0.0,0.0,0.007696636821494675,0.03560000000000001,0.0,protein tyrosine phosphatase receptor type K
MRLN,ENSG00000227877,0.037393923848867416,0.037393923848867416,0.0,0.0,0.0,0.0,0.0,0.0,myoregulin
FAM13C,ENSG00000148541,0.037393923848867416,0.037393923848867416,0.0,0.0,0.0,0.0,0.0,0.0,family with sequence similarity 13 member C
COLEC12,ENSG00000158270,0.037337030746370035,0.0,0.0,0.0,0.0,0.012548122985480126,0.0342,0.0,collectin subfamily member 12
H4C3,ENSG00000197061,0.03731552791271066,0.0,0.0,0.0,0.0,0.014462111650842671,0.033699999999999994,0.0,H4 clustered histone 3
NFKBIA,ENSG00000100906,0.03724993529888463,0.0,0.0,0.0,0.0,0.03104993529888463,0.024800000000000003,0.0,NFKB inhibitor alpha
KLHDC9,ENSG00000162755,0.03717082692310214,0.03717082692310214,0.0,0.0,0.0,0.0,0.0,0.0,kelch domain containing 9
SPDYE3,ENSG00000214300,0.03714760718867183,0.03714760718867183,0.0,0.0,0.0,0.0,0.0,0.0,speedy/RINGO cell cycle regulator family member E3
RYR2,ENSG00000198626,0.03698679444437129,0.0017574122550524428,0.0,0.0,0.0,0.023966105664128518,0.0308,0.0,ryanodine receptor 2
PCSK1,ENSG00000175426,0.036952963249351115,0.0,0.0,0.0,0.0,0.036952963249351115,0.0,0.0,proprotein convertase subtilisin/kexin type 1
TM2D3,ENSG00000184277,0.036921859298782334,0.0,0.0,0.0,0.0,0.014887437195129312,0.03320000000000001,0.0,TM2 domain containing 3
PPME1,ENSG00000214517,0.03688255340306183,0.0,0.0,0.0,0.0,0.014507991390025102,0.03325555555555556,0.0,protein phosphatase methylesterase 1
SLC19A1,ENSG00000173638,0.03672225374002354,0.0,0.0,0.0,0.0,0.005200126071205246,0.03542222222222223,0.0,solute carrier family 19 member 1
ATP5F1B,ENSG00000110955,0.036632502671954864,0.0,0.0,0.0,0.0,0.036632502671954864,0.0,0.0,ATP synthase F1 subunit beta
PCSK5,ENSG00000099139,0.036619401507254006,0.0018736006735189286,0.0,0.0,0.0,0.03241122365464079,0.016,0.0,proprotein convertase subtilisin/kexin type 5
SDR42E1,ENSG00000184860,0.036486994475126266,0.036486994475126266,0.0,0.0,0.0,0.0,0.0,0.0,"short chain dehydrogenase/reductase family 42E, member 1"
COL27A1,ENSG00000196739,0.03645281155780659,0.0,0.0,0.0,0.0,0.03645281155780659,0.0,0.0,collagen type XXVII alpha 1 chain
DDB2,ENSG00000134574,0.036416846327483654,0.036416846327483654,0.0,0.0,0.0,0.0,0.0,0.0,damage specific DNA binding protein 2
CD163,ENSG00000177575,0.03641478017323515,0.0,0.0,0.0,0.0,0.006459120692940568,0.034800000000000005,0.0,CD163 molecule
GAD2,ENSG00000136750,0.036392199286182335,0.0,0.0,0.0,0.0,0.008768797144729328,0.0342,0.0,glutamate decarboxylase 2
FXR1,ENSG00000114416,0.036376909850540824,0.0,0.0,0.0,0.0,0.036376909850540824,0.0,0.0,FMR1 autosomal homolog 1
FOXO1,ENSG00000150907,0.03637163218587793,0.0,0.0,0.0,0.0,0.027086528743511716,0.029600000000000005,0.0,forkhead box O1
TGM3,ENSG00000125780,0.03636663034558296,0.03636663034558296,0.0,0.0,0.0,0.0,0.0,0.0,transglutaminase 3
YTHDF3,ENSG00000185728,0.03634985536336899,0.03634985536336899,0.0,0.0,0.0,0.0,0.0,0.0,YTH N6-methyladenosine RNA binding protein 3
PPIL2,ENSG00000100023,0.03632235737591982,0.028489429503679276,0.0,0.0,0.0,0.0,0.0292,0.0,peptidylprolyl isomerase like 2
PSAT1,ENSG00000135069,0.03631481092823944,0.0,0.0,0.0,0.0,0.03631481092823944,0.0,0.0,phosphoserine aminotransferase 1
EPHA10,ENSG00000183317,0.036306384950876236,0.036306384950876236,0.0,0.0,0.0,0.0,0.0,0.0,EPH receptor A10
TBL1X,ENSG00000101849,0.03629423097305619,0.0,0.0,0.0,0.0,0.03629423097305619,0.0,0.0,transducin beta like 1 X-linked
SYT4,ENSG00000132872,0.036285030590827015,0.0,0.0,0.0,0.0,0.007540122363308066,0.0344,0.0,synaptotagmin 4
AL583810.1,ENSG00000258593,0.03622070798497753,0.0,0.0,0.0,0.0,0.03622070798497753,0.0,0.0,"novel transcript, antisense to KIAA0284"
ATG5,ENSG00000057663,0.03621893746155358,0.0,0.0,0.0,0.0,0.003975749846214286,0.035225000000000006,0.0,autophagy related 5
ENC1,ENSG00000171617,0.036173660113868265,0.029249249026179314,0.0,0.0,0.0,0.027697644350755814,0.0,0.0,ectodermal-neural cortex 1
ATP5F1D,ENSG00000099624,0.036161807697871126,0.018339937101440322,0.0,0.0,0.0,0.031576823422511044,0.0,0.0,ATP synthase F1 subunit delta
HSPA2,ENSG00000126803,0.036153401368482586,0.0,0.0,0.0,0.0,0.03375340136848259,0.009600000000000001,0.0,heat shock protein family A (Hsp70) member 2
MS4A1,ENSG00000156738,0.03611787204265166,0.03611787204265166,0.0,0.0,0.0,0.0,0.0,0.0,membrane spanning 4-domains A1
HIC2,ENSG00000169635,0.036099708813508664,0.034870248287916183,0.0,0.0,0.0,0.004917842102369919,0.0,0.0,HIC ZBTB transcriptional repressor 2
ZCCHC17,ENSG00000121766,0.03605606037263142,0.0,0.0,0.0,0.0,0.021024241490525668,0.0308,0.0,zinc finger CCHC-type containing 17
ANP32B,ENSG00000136938,0.03600475773813638,0.0,0.0,0.0,0.0,0.03600475773813638,0.0,0.0,acidic nuclear phosphoprotein 32 family member B
MRPL41,ENSG00000182154,0.035981525609361596,0.0,0.0,0.0,0.0,0.035981525609361596,0.0,0.0,mitochondrial ribosomal protein L41
PLOD2,ENSG00000152952,0.03597825910901258,0.0,0.0,0.0,0.0,0.03597825910901258,0.0,0.0,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
JAG1,ENSG00000101384,0.03594450177304568,0.0,0.0,0.0,0.0,0.020578007092182726,0.0308,0.0,jagged canonical Notch ligand 1
MED16,ENSG00000175221,0.035888736984832526,0.016482230853637817,0.0,0.0,0.0,0.03176817927142307,0.0,0.0,mediator complex subunit 16
RNF182,ENSG00000180537,0.03581118115290183,0.0,0.0,0.0,0.0,0.013644724611607317,0.0324,0.0,ring finger protein 182
HSPB3,ENSG00000169271,0.03573834334230542,0.0,0.0,0.0,0.0,0.0065533733692217065,0.03409999999999999,0.0,heat shock protein family B (small) member 3
ID4,ENSG00000172201,0.0357080081860061,0.0,0.0,0.0,0.0,0.0357080081860061,0.0,0.0,"inhibitor of DNA binding 4, HLH protein"
SEL1L,ENSG00000071537,0.035678926828619055,0.0,0.0,0.0,0.0,0.010715707314476202,0.033,0.0,SEL1L adaptor subunit of ERAD E3 ubiquitin ligase
FKBP5,ENSG00000096060,0.03561907045062233,0.0,0.0,0.0,0.0,0.006476281802489307,0.034,0.0,FKBP prolyl isomerase 5
OLIG2,ENSG00000205927,0.03561225837171078,0.02564903348684311,0.0,0.0,0.0,0.0,0.0292,0.0,oligodendrocyte transcription factor 2
SPAG9,ENSG00000008294,0.03555972966402769,0.023838918656110764,0.0,0.0,0.0,0.0,0.029600000000000005,0.0,sperm associated antigen 9
CDC42,ENSG00000070831,0.03555409763983407,0.0,0.0,0.0,0.0,0.010838612781558475,0.03284444444444445,0.0,cell division cycle 42
FLT1,ENSG00000102755,0.0355295704471919,0.0,0.0,0.0,0.0,0.006118281788767583,0.034,0.0,fms related receptor tyrosine kinase 1
CPLX1,ENSG00000168993,0.03534372942344852,0.0,0.0,0.0,0.0,0.02457491769379408,0.0292,0.0,complexin 1
KRR1,ENSG00000111615,0.03534258890594717,0.02872548997402191,0.0,0.0,0.0,0.026468395727701054,0.0,0.0,KRR1 small subunit processome component homolog
ATP6V1G2,ENSG00000213760,0.03526500934849027,0.0,0.0,0.0,0.0,0.03526500934849027,0.0,0.0,ATPase H+ transporting V1 subunit G2
NRG1,ENSG00000157168,0.03523985978498355,0.0,0.0,0.0,0.0,0.007717443142024744,0.03331049899947736,0.0,neuregulin 1
AJAP1,ENSG00000196581,0.035231971279775925,0.0,0.0,0.0,0.0,0.035231971279775925,0.0,0.0,adherens junctions associated protein 1
TFRC,ENSG00000072274,0.03520851180048625,0.0,0.0,0.0,0.0,0.014571895022554774,0.03156553804484756,0.0,transferrin receptor
ZIC1,ENSG00000152977,0.03519219937676917,0.0,0.0,0.0,0.0,0.033092199376769174,0.008400000000000001,0.0,Zic family member 1
CYP2C19,ENSG00000165841,0.035184904263633104,0.0014062837211990848,0.0,0.0,0.0,0.0,0.034833333333333334,0.0,cytochrome P450 family 2 subfamily C member 19
FAM209B,ENSG00000213714,0.035184345208108425,0.035184345208108425,0.0,0.0,0.0,0.0,0.0,0.0,family with sequence similarity 209 member B
S100A8,ENSG00000143546,0.035160562085638225,0.0,0.0,0.0,0.0,0.008242248342552917,0.0331,0.0,S100 calcium binding protein A8
RAB11FIP3,ENSG00000090565,0.035158963694146915,0.0,0.0,0.0,0.0,0.035158963694146915,0.0,0.0,RAB11 family interacting protein 3
ACTB,ENSG00000075624,0.03515339023184483,0.0,0.0,0.0,0.0,0.024470906554335294,0.029035663593261003,0.0,actin beta
SLC15A4,ENSG00000139370,0.0351499579846859,0.0351499579846859,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 15 member 4
SLTM,ENSG00000137776,0.03508002640834699,0.03508002640834699,0.0,0.0,0.0,0.0,0.0,0.0,SAFB like transcription modulator
NDUFB7,ENSG00000099795,0.03505792675743637,0.0,0.0,0.0,0.0,0.03505792675743637,0.0,0.0,NADH:ubiquinone oxidoreductase subunit B7
INMT-MINDY4,ENSG00000254959,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,INMT-MINDY4 readthrough (NMD candidate)
AC004691.2,ENSG00000250424,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,"novel protein, MINDY4 and AQP1 readthrough"
ITPRID1,ENSG00000180347,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,ITPR interacting domain containing 1
PDE1C,ENSG00000154678,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,phosphodiesterase 1C
PPP1R17,ENSG00000106341,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,protein phosphatase 1 regulatory subunit 17
GHRHR,ENSG00000106128,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,growth hormone releasing hormone receptor
MINDY4,ENSG00000106125,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,MINDY lysine 48 deubiquitinase 4
ADCYAP1R1,ENSG00000078549,0.03503667190670967,0.03503667190670967,0.0,0.0,0.0,0.0,0.0,0.0,ADCYAP receptor type I
ZNF316,ENSG00000205903,0.035031599923968315,0.035031599923968315,0.0,0.0,0.0,0.0,0.0,0.0,zinc finger protein 316
S1PR1,ENSG00000170989,0.03501017988061721,0.0,0.0,0.0,0.0,0.013640719522468817,0.0316,0.0,sphingosine-1-phosphate receptor 1
SEC61A2,ENSG00000065665,0.034901613620280915,0.034901613620280915,0.0,0.0,0.0,0.0,0.0,0.0,SEC61 translocon subunit alpha 2
AC093535.2,ENSG00000279118,0.034884209270390085,0.0,0.0,0.0,0.0,0.034884209270390085,0.0,0.0,tec
SLC35A1,ENSG00000164414,0.034844089299440384,0.034844089299440384,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 35 member A1
MTPAP,ENSG00000107951,0.034798047737175264,0.030820220708847046,0.0,0.0,0.0,0.0034004432549539403,0.014400000000000003,0.0,mitochondrial poly(A) polymerase
DAB1,ENSG00000173406,0.03477986104265622,0.0,0.0,0.0,0.0,0.014319444170624869,0.031200000000000002,0.0,DAB adaptor protein 1
TREML4,ENSG00000188056,0.034649989635994034,0.034649989635994034,0.0,0.0,0.0,0.0,0.0,0.0,triggering receptor expressed on myeloid cells like 4
SMAD1,ENSG00000170365,0.03462773174806662,0.0,0.0,0.0,0.0,0.03102773174806662,0.014400000000000003,0.0,SMAD family member 1
TNS3,ENSG00000136205,0.034614555067598994,0.0,0.0,0.0,0.0,0.021465331381507097,0.02924822222222222,0.0,tensin 3
GMPR,ENSG00000137198,0.034614399893614256,0.0,0.0,0.0,0.0,0.004057599574457013,0.033600000000000005,0.0,guanosine monophosphate reductase
ATP6V1B2,ENSG00000147416,0.03453242906528903,0.0,0.0,0.0,0.0,0.030932429065289025,0.014400000000000003,0.0,ATPase H+ transporting V1 subunit B2
MAP3K8,ENSG00000107968,0.03451341763138771,0.03451341763138771,0.0,0.0,0.0,0.0,0.0,0.0,mitogen-activated protein kinase kinase kinase 8
MINK1,ENSG00000141503,0.03450635098855826,0.008255529747758474,0.0,0.0,0.0,0.029989069905473988,0.014400000000000003,0.0,misshapen like kinase 1
ARHGAP21,ENSG00000107863,0.034455902534272116,0.0,0.0,0.0,0.0,0.034455902534272116,0.0,0.0,Rho GTPase activating protein 21
KLK7,ENSG00000169035,0.034443492066961096,0.01457396826784437,0.0,0.0,0.0,0.0,0.0308,0.0,kallikrein related peptidase 7
FOXQ1,ENSG00000164379,0.03442925699238449,0.0,0.0,0.0,0.0,0.0061170279695379574,0.032900000000000006,0.0,forkhead box Q1
ZNF365,ENSG00000138311,0.03436074515277738,0.0,0.0,0.0,0.0,0.03076074515277738,0.014400000000000003,0.0,zinc finger protein 365
REL,ENSG00000162924,0.03429548069834709,0.03429548069834709,0.0,0.0,0.0,0.0,0.0,0.0,"REL proto-oncogene, NF-kB subunit"
EPOR,ENSG00000187266,0.034286316331862174,0.0,0.0,0.0,0.0,0.00794526532744872,0.032299999999999995,0.0,erythropoietin receptor
CASP2,ENSG00000106144,0.03427781390598779,0.02844781390598779,0.0,0.0,0.0,0.0,0.02332,0.0,caspase 2
EIF3G,ENSG00000130811,0.03427761984648314,0.0,0.0,0.0,0.0,0.03427761984648314,0.0,0.0,eukaryotic translation initiation factor 3 subunit G
NOVA2,ENSG00000104967,0.0342619943712069,0.016132909804582596,0.0,0.0,0.0,0.030228766920061254,0.0,0.0,NOVA alternative splicing regulator 2
PON2,ENSG00000105854,0.034246484303050106,0.0,0.0,0.0,0.0,0.01890343381083985,0.02952062585034014,0.0,paraoxonase 2
CTNND2,ENSG00000169862,0.03423303536230525,0.0,0.0,0.0,0.0,0.0034237967780191914,0.033377086167800454,0.0,catenin delta 2
RBM25,ENSG00000119707,0.03420414667556257,0.0,0.0,0.0,0.0,0.03420414667556257,0.0,0.0,RNA binding motif protein 25
NDUFS8,ENSG00000110717,0.034191755455807014,0.0,0.0,0.0,0.0,0.034191755455807014,0.0,0.0,NADH:ubiquinone oxidoreductase core subunit S8
TLN2,ENSG00000171914,0.03413402887763571,0.008270901627838612,0.0,0.0,0.0,0.01606015923150347,0.0292,0.0,talin 2
CISD2,ENSG00000145354,0.034133474935793114,0.0,0.0,0.0,0.0,0.014933899743172458,0.0304,0.0,CDGSH iron sulfur domain 2
MMP12,ENSG00000262406,0.0341210700571537,0.0341210700571537,0.0,0.0,0.0,0.0,0.0,0.0,matrix metallopeptidase 12
RGCC,ENSG00000102760,0.03411690253947855,0.0,0.0,0.0,0.0,0.013267610157914195,0.0308,0.0,regulator of cell cycle
RPL17-C18orf32,ENSG00000215472,0.034107793122529984,0.034107793122529984,0.0,0.0,0.0,0.0,0.0,0.0,RPL17-C18orf32 readthrough
IARS1,ENSG00000196305,0.034101138840054966,0.0,0.0,0.0,0.0,0.023010777582442053,0.02834844444444445,0.0,isoleucyl-tRNA synthetase 1
